"Age group","0 to 0","1 to 1","2 to 2","3 to 3","4 to 4","5 to 5","6 to 6","7 to 7","8 to 8","9 to 9","10 to 10","11 to 11","12 to 12","13 to 13","14 to 14","15 to 15","16 to 16","17 to 17","18 to 18","19 to 19","20 to 20","21 to 21","22 to 22","23 to 23","24 to 24","25 to 25","26 to 26","27 to 27","28 to 28","29 to 29","30 to 30","31 to 31","32 to 32","33 to 33","34 to 34","35 to 35","36 to 36","37 to 37","38 to 38","39 to 39","40 to 40","41 to 41","42 to 42","43 to 43","44 to 44","45 to 45","46 to 46","47 to 47","48 to 48","49 to 49","50 to 50","51 to 51","52 to 52","53 to 53","54 to 54","55 to 55","56 to 56","57 to 57","58 to 58","59 to 59","60 to 60","61 to 61","62 to 62","63 to 63","64 to 64","65 to 65","66 to 66","67 to 67","68 to 68","69 to 69","70 to 70","71 to 71","72 to 72","73 to 73","74 to 74","75 to 75","76 to 76","77 to 77","78 to 78","79 to 79","80 to 80","81 to 81","82 to 82","83 to 83","84 to 84"
"44 to 44",0.0061551110159379,0.0084234953657794,0.0123047439666351,0.0124269448051683,0.0121590296273063,0.0144729215236788,0.0154318392754741,0.0185061387271784,0.0208679042489931,0.0222768014417625,0.0235337819046374,0.0246920682143769,0.0295775338652948,0.0266840609247486,0.0274535499975533,0.0311084906664113,0.0276438979979709,0.0277324485674875,0.0229655609925769,0.0234991752081396,0.0157516976284885,0.0137248505955014,0.0118026566450635,0.0093429864203503,0.0062590212201346,0.0055675919265768,0.0040133612994849,0.0038001957261065,0.0036610476438557,0.0031671376636583,0.003516689947308,0.0028595326384929,0.0050479061121714,0.0040201077859694,0.0036100927013739,0.0061337583748554,0.0079254132262728,0.0083881276165353,0.0107469348771027,0.0138413007528849,0.0162422192201152,0.0184589693595015,0.0238412131371607,0.024645633773755,0.028712873821347,0.028408241824124,0.0258382000195344,0.0210121014050609,0.0197906363583809,0.0148389189834135,0.0139932992675522,0.0102446506662634,0.0092225590997593,0.0064036757651166,0.0068524799286158,0.0062309103549382,0.0029494701414472,0.0042528377157931,0.0019001487892196,0.0019612829068416,0.0027219596703837,0.0027679825367095,0.0033883658525492,0.0026169192460637,0.0029952764295785,0.0036970439242236,0.0045971970450071,0.0043054662170503,0.0033954587884183,0.0040919742618474,0.0036314748758465,0.0033510651807827,0.0030157529134197,0.0031292841874094,0.0026235199587635,0.0024417025645024,0.0021941536882184,0.0014371046094337,0.001844596482337,0.0012871242097603,0.0019458467882537,0.0013727808856749,0.0017424798636424,0.0011487307434913,0.0023953006863363
"45 to 45",0.004945790220558,0.0072680354704349,0.010354422409376,0.0093624054537367,0.0100545914497153,0.0132718112497524,0.0150259319570465,0.0163121801086197,0.0184677984697334,0.0199540974018528,0.0220553472585206,0.0234812605265392,0.0262254390060118,0.0285953901762726,0.028598321971,0.030030247745031,0.0295481024679942,0.0273058146703658,0.0232746062273926,0.0239609454586235,0.0196493908568212,0.0152277790435685,0.0140163661158243,0.0103896150432528,0.0076430553307488,0.0061366372705382,0.0056159226050867,0.004004822290426,0.0038162753139533,0.0032647037774747,0.0024738730911332,0.0044654645177091,0.0027930245422505,0.0038158797543472,0.0035465129698876,0.004510459154422,0.0056782069552967,0.0080150302770272,0.010261574725584,0.0122031999934477,0.0138754770914214,0.0179767786965929,0.0191886523349372,0.0228026198517685,0.0268581016936281,0.0263085204842171,0.0252997178403525,0.0236502249756894,0.0213573846604032,0.0194175231230185,0.0174495303171774,0.0129582627841142,0.0125495101017547,0.008588055105083,0.0091052283486494,0.0055462389634216,0.005562159074156,0.0045949274180698,0.0027356576601933,0.0024261578634644,0.0030829776089064,0.0024577467882421,0.0023108219896146,0.0021739397513391,0.0018657243599194,0.0029436335937884,0.003192775648271,0.0031029929249743,0.0035734808277378,0.0028982885020037,0.0038771356495815,0.0035506965944272,0.0032396657493407,0.0026180182333433,0.0021087236064016,0.0029135896782956,0.0026426918454782,0.0026720702901043,0.002311287353857,0.0012931169277919,0.0013096001292596,0.0010105570670586,0.0009414877061936,0.0006750945992432,0.0040346474847249
"46 to 46",0.0037099282664478,0.0050301461670101,0.0072132458446067,0.0080894230576996,0.0092830928548914,0.0116651084539211,0.0116175654664584,0.0121975345787336,0.0156254042761877,0.0182742189831404,0.0220097686852834,0.022819253128071,0.024548055423363,0.0270457591382103,0.0283133612183205,0.0324109444011037,0.0308741221372324,0.0267495729557105,0.0245156655392315,0.0236954375274976,0.0206439887101547,0.0167353101672667,0.0142566301151048,0.0125926693905459,0.0090870787750239,0.0078222412775048,0.0059721085164566,0.0042776152157222,0.003924533751026,0.0034441047033304,0.0038109742272632,0.0024134709004578,0.0031258460560545,0.0033399955677568,0.0026161212002206,0.0049497907389918,0.004856192694468,0.0049219605836206,0.0076066383298029,0.010024950303987,0.0132281141247864,0.0133114033735554,0.018158196343487,0.0212085571499012,0.0245200269251804,0.0253947187230885,0.0304715390498117,0.0289574651254051,0.0264702667525405,0.0217627104361534,0.0199635129714115,0.0159141217020279,0.0123876619733152,0.0112707044922505,0.009369116144333,0.0075930780773459,0.0063163356993475,0.0048253151742728,0.003983981618968,0.0035131750721547,0.0028280903782652,0.0021981342064211,0.0033525400319392,0.0028412909547184,0.0017396033549083,0.0016815413714287,0.0028547531137198,0.00277629703371,0.0027818369783927,0.0032858504954841,0.0028130400395064,0.004049494033956,0.0034953360765869,0.003176714519457,0.0029055655237191,0.0025427038181149,0.0028162631101903,0.0026087347270825,0.002031039011487,0.0013669323037444,0.0009452285381328,0.0010282156015679,0.0015454296951125,0.0013833139108291,0.0053406981899796
"47 to 47",0.0034649195407459,0.0041683991100712,0.0053356965638236,0.0064057401516896,0.0067286044408533,0.0065324899770784,0.0098539791021969,0.0108963395645184,0.0133546042781299,0.0149663798432431,0.0178153832917281,0.0199616992066765,0.0230297652948333,0.0237071389760956,0.0278675950678543,0.030550937145234,0.0311956898865519,0.0268668772719324,0.0250132002367907,0.0246068934306135,0.0202303986069378,0.0181462168565215,0.0173004229873964,0.0124825063321499,0.0127833468468595,0.0099755742205515,0.0065594763844926,0.005931577603645,0.0038436957296322,0.0045295843351579,0.0038369997540445,0.0025886117914634,0.00300095670154,0.0044813561177787,0.0034045295095198,0.0044357518336779,0.0054405503044518,0.0046247775411742,0.0061219686916382,0.0083034025094945,0.0105750496353218,0.01255856874457,0.0147617551311654,0.0172564876615427,0.019960815450122,0.0237636479600187,0.0289874923089441,0.0275080496661832,0.0295659071971451,0.0243838159392275,0.024467436142744,0.0169629869662274,0.0170655074025132,0.0135714940348771,0.0109439969550145,0.0080356757090393,0.0076632868823407,0.0051847051198963,0.0038602486301773,0.0029363536298079,0.003849643551523,0.0031322296195919,0.0031844273678363,0.0019940072888874,0.0021442459031571,0.0025442603051158,0.0021717639313232,0.0032438915588624,0.0030181922923336,0.003200938184736,0.0024608832515508,0.0028204178625436,0.0025674109860759,0.0028662516284033,0.0025871622436755,0.0019939511773601,0.0024691176181779,0.0020936333055581,0.0015406495283359,0.0017281368447927,0.0013387649291732,0.0017239705638928,0.0017565807131588,0.0012102788836425,0.0057543025851516
"48 to 48",0.0029213089496552,0.0039723168234672,0.0058990456600727,0.0051164553706819,0.0046645659045557,0.0063436944395378,0.0080735123667627,0.0093638523249557,0.0095644426615572,0.0136091434235581,0.0145727004377062,0.0179972471633842,0.0223879294300039,0.0222715006558912,0.0250622648963821,0.0315949477129088,0.0295287308062191,0.0296444946661039,0.0248895935498198,0.027613571477179,0.0216698710946836,0.0185413120839586,0.0187652781239917,0.0138815289762284,0.0127489691078098,0.0114721045094758,0.0084524034218962,0.0068071579988448,0.0049123450451784,0.004310530295658,0.0041008286940663,0.0035009123893069,0.0032111321865993,0.0027550973241834,0.0033766820725,0.0034325546210636,0.0029818239046662,0.0045895268947258,0.0051415845428811,0.0078554663561655,0.0078680905552648,0.0095414412148873,0.0117688305085026,0.0150373104008543,0.0184372154405204,0.0210451818847649,0.0259857468068985,0.0289946579415246,0.0263526143785455,0.0273802049256479,0.0282214314787087,0.02401140552596,0.0212295878210458,0.0161659358112898,0.013866240534602,0.010163768832893,0.0085741469242168,0.0066739550437275,0.0067887696812319,0.0040431645808537,0.0041536320549922,0.0028110326604034,0.0025141690929158,0.0019543663404093,0.0018531297100002,0.0017712718901228,0.0020891971889811,0.0023089903190323,0.0021886225013211,0.0031305720958702,0.0028878463033795,0.0024405745519258,0.0032109808612923,0.003322204961966,0.0028423432421144,0.0029456158857455,0.0025236108749519,0.0025418616241039,0.0021025734290003,0.0021066683835211,0.0018824868195658,0.0023971579456517,0.00141463941197,0.0011307531359648,0.0081734833673311
"49 to 49",0.0026784456689835,0.0032973714808874,0.0053381396851267,0.0042611255914294,0.0051556355745848,0.0054962913497525,0.0056531449957745,0.007034910502291,0.0084394609512887,0.0103186235936485,0.0132471691516761,0.0157888916915311,0.0173885805982419,0.0204469100509937,0.0217106861155666,0.030865004987266,0.0269837092826386,0.0257208449750781,0.0226679860644004,0.0255286663590947,0.0250066517839177,0.0214074842405271,0.020927608110128,0.0162310399455569,0.0140373256253485,0.0124119323571515,0.0105391609967058,0.0085011100978482,0.0058919804188729,0.0048260241860839,0.0051958067800946,0.0036446116687651,0.003649933994182,0.003449347451464,0.0030770272086258,0.0032798370012015,0.0039436994087143,0.0037159443035937,0.0061270834770586,0.0060211085671743,0.0069082840715062,0.0066846206444065,0.0102891105132141,0.0117371288654904,0.0135401440773702,0.0187406174364591,0.0209254746885474,0.0234214566697137,0.0268177380664931,0.0272879801141753,0.0304462210681086,0.028234491686932,0.0288659395606607,0.0233813258869285,0.020451976365821,0.0148724052203883,0.008401373761807,0.008439604676532,0.0065891691171821,0.0067242933029786,0.0049911465250111,0.004089643410485,0.0038922188231202,0.0025256118383608,0.0022027959590211,0.0017824535192563,0.002714291642952,0.0026874644280023,0.0024928065515715,0.0018607613198002,0.0022175188136344,0.0029106787137166,0.0037516600265604,0.0026427029975337,0.0030011402801492,0.002063966356795,0.0032975241889585,0.0026097000885347,0.0029577127995953,0.0017056772908367,0.0020363980585594,0.0018913927622842,0.0019752878816624,0.0021116427148549,0.0096651588092076
"50 to 50",0.0034827021762093,0.0041846866064189,0.0045781765236023,0.0050393076827478,0.0041584817775584,0.0040601180874052,0.0048437580475588,0.006711569517636,0.0076751408064601,0.0094371353934029,0.0116540779776253,0.0150209875937735,0.0168289581860053,0.0170637381594867,0.0219917093775055,0.0230516228536694,0.0263212058984991,0.0234555366940554,0.0236801168674722,0.0243543188177127,0.0227599287868505,0.0218621969657419,0.0197691021908345,0.018118184788912,0.0163239120755262,0.013747796781662,0.010233453691853,0.0075488452209125,0.00703459248349,0.0052932699600991,0.0044990918178883,0.0028142790872721,0.0026547561478735,0.0021147072767246,0.0021645373210728,0.002309562569643,0.0025195967119466,0.0025225894150245,0.0042224887090279,0.0061139957077343,0.0058034928756088,0.0065477970277581,0.0096778304598989,0.010717098239939,0.0124932257682897,0.0164781043998976,0.0187816068556719,0.0229950383531819,0.0270456817447925,0.0297897487658726,0.0301868642044059,0.0299323570002094,0.0332734968500592,0.0274712036924243,0.0218209055734942,0.0201126565939576,0.0114887542040667,0.0111931929144744,0.0102213202804018,0.0062577553197604,0.0054399343837765,0.0047769957198633,0.0033736684668589,0.0037784700106542,0.001774088447252,0.0018429733529015,0.0017379299143217,0.0016581684446223,0.0017832731013386,0.0018032508226198,0.0028079904556942,0.0035440723648788,0.0025929289237853,0.0032447449276539,0.001862454487622,0.0022556148119554,0.0025699145537128,0.0021644889807882,0.0024079789946522,0.0024688350184757,0.0021183240089319,0.0029090216506467,0.0020404478103345,0.0013952983711785,0.0082887723800137
"51 to 51",0.0027429780029934,0.0030792290229887,0.0049570193830594,0.0038226767810743,0.0041862388453298,0.0035888129589979,0.0042963524377238,0.0048419201924595,0.0056610893956811,0.0072359380333186,0.0093540975089511,0.0124897305656165,0.0129738762635527,0.015480072201952,0.0196306297423401,0.0248624905597171,0.0243167050948253,0.0225520021552379,0.0218499146946759,0.0240265113531678,0.0245874392542344,0.0216566992472232,0.0204785028359759,0.0189578112921719,0.0155193633621985,0.0141234831623892,0.011859711224118,0.0098151196090333,0.0084265318086582,0.005764872290296,0.0056049387039372,0.0039067453262369,0.0029284007808661,0.0029729804094211,0.0024784152673213,0.0017325188935358,0.0027054238918646,0.0033196676205151,0.0032616362835931,0.0042483959856841,0.0052455131326472,0.0051145025721297,0.0069517817399173,0.0087667062435938,0.0096408634736832,0.0128983632643109,0.0157812996796047,0.0168039861895794,0.02425497268525,0.0291190854172365,0.0315504261189932,0.0363944122418698,0.0339339863896875,0.0314420944717555,0.0295155448757144,0.0237245302634363,0.015278185405304,0.012620759654658,0.0096735153649638,0.0091796792490167,0.0069303396056093,0.0046127686728611,0.0051993910044758,0.0034709483862026,0.0017349183373837,0.0024963202351492,0.0020116418421503,0.0016592524778195,0.0010988619039466,0.0015898492593408,0.0018606714292385,0.0014764361644177,0.0023363171668256,0.0025081321691491,0.0022055243164642,0.0018731040687897,0.0026278218015506,0.0027665170673645,0.003211901093257,0.0031405153227187,0.0021747438060997,0.0026874882807086,0.0019708837216541,0.002127509966493,0.0097708318047301
"52 to 52",0.0020772241415473,0.0027850584413786,0.003940553753568,0.0036219282947032,0.0026364965127119,0.0024692166333902,0.0044051415218207,0.0036324813998711,0.0056825944353992,0.0061827539202259,0.0076037123905486,0.0096478385184444,0.0104537810315671,0.0127169358938245,0.0171334503608251,0.021046533247356,0.019049071582729,0.0188381990457533,0.020997862424564,0.0253126683007012,0.0233355431653861,0.0219885408367084,0.02271739728733,0.0201752270002083,0.0192749759036221,0.0168301690552999,0.0118155231842592,0.0102975340540786,0.0078217081956798,0.0069513293709255,0.0055097984510849,0.0043136425335378,0.003343137720475,0.0020989537070315,0.0023096252621309,0.0025445447098401,0.0021569696681888,0.0023460780472748,0.0027185701082485,0.0037174600656276,0.0036951427751727,0.0050970985993424,0.0063380821234224,0.0071686295227806,0.0084258458790994,0.0121271256929447,0.0119259428346938,0.0164124145612552,0.0208193925938877,0.0289019230305693,0.0340491318426996,0.0329441393671013,0.0353683215313731,0.0357328448857993,0.03111108952545,0.0319131812119845,0.0208232420367798,0.0184388269560296,0.011363398021962,0.0122865537880497,0.0081856784175408,0.0074847830083432,0.0050314512075918,0.004778183947967,0.0023225901498153,0.0021972314231103,0.0012307424424104,0.0020543208557419,0.0015033693418136,0.0016457807407695,0.0019308014072412,0.0022628248507082,0.0029542810301973,0.0032027994443851,0.0016660622681565,0.0020609989196377,0.0021040353314101,0.0015916591926315,0.0021084873740072,0.0024659459214433,0.0029307346715724,0.0017032525633872,0.0021091304468268,0.0023573565551875,0.0116931414799777
"53 to 53",0.0027170813191899,0.0027116501442936,0.0041307720436967,0.0026699734528708,0.0027332881589032,0.0031263669588543,0.003393826226704,0.0041355054045409,0.0039846363450424,0.0052518276551857,0.006854175225905,0.0072616451765222,0.0103617018005929,0.012478850852533,0.0134640927788136,0.0131808312011358,0.0179198345149146,0.0189165221086346,0.0191262188431263,0.0204891320373554,0.020994774167363,0.0223711863793863,0.0222713928297685,0.0210192904843432,0.019135433094824,0.0180784463486533,0.0140970422696311,0.0115073777510326,0.0100773855557143,0.0074562164663688,0.0059343002724494,0.0052940009792802,0.0046878747093507,0.0039745989472659,0.0028253360447816,0.002110514039448,0.0028055137192193,0.001619686010549,0.0018995246152607,0.0036209607275597,0.0028443027173992,0.0033112089437743,0.0054742587737512,0.0058498575484128,0.0061086215908551,0.0086651832844726,0.0113293831567943,0.013628019846294,0.0165530934566468,0.0244434217784472,0.0293519603164273,0.0318717990037787,0.0373094991115296,0.0347368649399106,0.0359659155832526,0.0382333980537807,0.0255317346687905,0.0229172219019935,0.0175387265488788,0.0144051286183266,0.0115717240082722,0.00944629256812,0.0081172822289574,0.0066555413002114,0.0039040016197377,0.0047225476159486,0.0022817331192966,0.0030428961901043,0.0017036826681497,0.0011498794493718,0.0013666536509176,0.0018689995847356,0.0018753525098703,0.0016358007474759,0.0019164704443892,0.0009750965334722,0.0019029335019183,0.0016791865776637,0.0009406977681089,0.0026496909745641,0.0027559862585243,0.0019285564970844,0.0024159709438897,0.0019787037553535,0.0088145028500358
"54 to 54",0.0018548492141197,0.0024959953807874,0.0029075977311117,0.0028525484633607,0.0021110230072309,0.0023549363202952,0.0032796279811107,0.0026699502949339,0.0034613715462685,0.0042254210965666,0.0059350085101299,0.0072136533952569,0.0069132452349878,0.0104793488306151,0.0127149567544529,0.0148930728546265,0.0162905319905714,0.0160056428721958,0.0160699067076183,0.0207795805355181,0.0200022749852168,0.0195393207005856,0.0191448431869636,0.0196965247352336,0.0175197340529974,0.0179835447615267,0.0122342637170088,0.0125115051010603,0.010910325951003,0.0096088918881203,0.0065502813534568,0.0057924674576033,0.0047960106056156,0.0038627270322586,0.0037527723264503,0.0042137687066174,0.0026224529964197,0.0025161195217618,0.003271983523919,0.0026314137684037,0.0025420663985157,0.0034919176960904,0.0039951220832995,0.0056827672757341,0.0065899259148177,0.0092617412621349,0.0094945130537573,0.0110789839270354,0.0143138320805294,0.0215549500289036,0.0235045025394061,0.0301623229880677,0.0327480855757985,0.0362585132431609,0.0422860326481899,0.04032899334697,0.0330112378400005,0.0301640981013767,0.0193927957476048,0.0181193815296951,0.0139117570819447,0.011193589975902,0.0089086025872537,0.0078858959058408,0.0050379798509965,0.0030214700664773,0.0025625772410971,0.0018874850819478,0.0020054236101999,0.0013839824757027,0.0012565624755626,0.0010813990278627,0.0020797795564886,0.0020851474991352,0.0013134134378066,0.0016427040570854,0.0021413262851394,0.0025784585881686,0.0018901406514581,0.0024829716930491,0.0027149861029929,0.0026057385295018,0.0037783073769165,0.0030345349004318,0.0135402519013594
"55 to 55",0.0017385606678274,0.0024338823625001,0.0023007038386662,0.0024853425469908,0.0023089377274971,0.0026614855329975,0.0030242833811945,0.0023640783472062,0.0030946341134531,0.0035339111101603,0.005265753426039,0.0061849762466245,0.0057566624016981,0.0090722980242773,0.0086247925410807,0.0122342409915414,0.013431095546605,0.0150652534429303,0.0153542967235375,0.0162033096329008,0.0178669470265836,0.0170144758983175,0.019362125004565,0.0199888801803143,0.0213744828248397,0.0175764004544017,0.0151175718794148,0.0143881524056735,0.0104674271578879,0.0092984353594347,0.0079485641620619,0.0067238263214902,0.0049614089133881,0.0045007847441332,0.0043361192128227,0.0038047902778597,0.0031519421525911,0.0025451932882173,0.002110059527321,0.0033095954445727,0.0029685953242086,0.0029961991285807,0.0035223468578433,0.0044422813468887,0.0059268451643533,0.0055800706611868,0.0076108166114655,0.0080461048793301,0.010377465205499,0.015503589711896,0.0214282670966642,0.0239800962610826,0.0332261569996807,0.0381242306615441,0.0398893261904294,0.0407241226579319,0.0336945191228124,0.0297724112357467,0.0280455898561025,0.0225842835511882,0.018553917781692,0.0126483009383723,0.0136909139602196,0.0104540444774059,0.0065187566777443,0.0053235375915454,0.0039043910880381,0.0025559666377317,0.0023727213733703,0.0023383084577114,0.0020213163431853,0.0011311033763986,0.0020029300139618,0.0016277309106641,0.0012210685701925,0.0017834739346745,0.0016062544420753,0.0015900312104076,0.001811285188962,0.0018636630512036,0.0025036870981063,0.0024693865511516,0.0042259762733481,0.0024736565619109,0.016112192659889
"56 to 56",0.0017765558762462,0.0019680977725514,0.0028949458347777,0.0029553918692689,0.0019569204165871,0.0023270020873619,0.0031502055761015,0.0029157683817763,0.002616496138838,0.0028951745955138,0.0039711214574804,0.0054363499319995,0.0050878622107054,0.0074236370062944,0.0085257477124458,0.0104720706549345,0.0110709130617699,0.0123914211106366,0.013770502547969,0.0150849298172702,0.016449790848847,0.0183827711884046,0.0199901505203083,0.0181670657743508,0.0180988418748336,0.0158506132809333,0.0150641498304085,0.0126428929997725,0.0119105554034031,0.0096917731042492,0.0106842754977248,0.0067714986679741,0.0064056251307394,0.0057271367476352,0.0059149280318724,0.0049585911147628,0.0035438655627418,0.0032879567793297,0.0027103040006742,0.0025983548804667,0.0035665128756118,0.0027368136459716,0.0032167377101753,0.0036867718625571,0.0031878287371577,0.0063586280995218,0.0071937856667248,0.0087188111336467,0.0099473254465144,0.0099513101393355,0.013908152670872,0.01754704437937,0.0246341317827824,0.028927933558519,0.0371005225746415,0.0382858383485135,0.0452048664111781,0.0391960666772641,0.0345819785909743,0.0314731201879115,0.0230041317380943,0.0217878960247342,0.0176024629976849,0.0134079699814842,0.0066882137999967,0.0072645791345098,0.0052734882479758,0.0043577643415425,0.002130954136558,0.002070513422084,0.0026296738212385,0.0019524250021227,0.0018325011762558,0.0015474546590901,0.0013985154598633,0.0021943900206693,0.0021586927058096,0.001178713632629,0.0023942949838835,0.0016145826350811,0.0024557411815928,0.0027261682917191,0.0035664171153037,0.002656007905971,0.0165076566750361
"57 to 57",0.0014006087247405,0.0022195248931669,0.0026174157296152,0.0023476774701174,0.0020118658920974,0.0019936142153417,0.002666939933191,0.0018845378262119,0.0025523917888121,0.0020424316951476,0.0031107035670704,0.0041445815488558,0.004517142762913,0.004966442399657,0.0050426507795163,0.009625106597502,0.0108535691906128,0.0113527517467856,0.0111899750590757,0.0125975867739002,0.0151766573850278,0.0152369644800633,0.019504398177595,0.015501937708082,0.0171092524275961,0.0163777986796687,0.0146609846075563,0.0118879772152257,0.0098779370262006,0.0102957874551819,0.0088523630487121,0.0086715595509006,0.0056432481966765,0.0065171174921843,0.0057910177122109,0.0053249869256103,0.0042798013635057,0.0032707765009635,0.0031557572074046,0.002828661889214,0.0027967415322714,0.0030526933242873,0.0032055812331859,0.0032561119827371,0.0046258604361899,0.0052864169404686,0.0055307077902804,0.0059364796675571,0.0077922238541117,0.010060389546142,0.0136368240776077,0.0145874853354818,0.0219525482103398,0.0261313469683906,0.0341170364545253,0.0340451808506127,0.0394462048291078,0.0414051788717862,0.0406140016113302,0.0320180079641344,0.0359940358938578,0.0247329762022549,0.0213770394870128,0.0153907357936744,0.0106749447577586,0.008538636588503,0.0065636970133854,0.0047961808647472,0.004263311142207,0.0017417207310351,0.0023199492700828,0.0025972098545562,0.001729353065061,0.00234526283057,0.0017774102814174,0.0012049640277601,0.0009660913935179,0.0011480727642794,0.0018459624871023,0.0021247168286349,0.0025440288908677,0.0017304131507159,0.0029505717395299,0.0016650412019958,0.0182202382558571
"58 to 58",0.0015717882452608,0.0023026887602041,0.0022045773537842,0.002373722642295,0.0023285367756861,0.0022033365130585,0.0028450268123584,0.0020599882465753,0.00163258377488,0.0017133290770797,0.0028060111537416,0.003076882718001,0.0038515186190701,0.0040538266508111,0.0049296392315082,0.0068713056658714,0.0086437191588754,0.0097943637954632,0.0081901097175167,0.0095343481710688,0.0118537911140393,0.0132614030996315,0.0145393783920563,0.0145327152473375,0.0139499847132955,0.0145406985559334,0.0136801726797015,0.0105812607893651,0.0104969799409881,0.0099587836905255,0.0094623114177064,0.0075208659549794,0.0066954915667025,0.007427451612311,0.0060543508635232,0.0050123336168569,0.0038689697123811,0.0037801617784341,0.003228140635868,0.0028266521709273,0.0029908680921717,0.0038603064910588,0.0028411626416966,0.0027533745768393,0.0021872452452003,0.0033307394662821,0.0048324627050872,0.0046775275925582,0.0083881342990814,0.0083122673706936,0.0131783914216771,0.0118324701841272,0.0143171319196135,0.0211638190788497,0.0232122658068944,0.0339392602232244,0.0368305947581902,0.0429805470169849,0.0386383410492096,0.0384374098407395,0.040997989498068,0.03842308634597,0.0291567314419521,0.0253533223142144,0.0150576758633928,0.0097302310275453,0.0074917543584106,0.0055543090488905,0.0044227302983389,0.0041270022579902,0.0029239306842574,0.0016753049578556,0.002497625404803,0.0015997666539523,0.0024448981728705,0.0015369427180327,0.0012792897903625,0.0017449280210392,0.001989050685454,0.0017239187177934,0.0028427831003612,0.0025693731952567,0.0029220609242598,0.0019810107174643,0.0206025114616288
"59 to 59",0.001252788152298,0.0018105482933914,0.0022439438738458,0.0023535247432306,0.0016960395269219,0.0025539475049279,0.0018399859943978,0.001977967112771,0.0018238406473701,0.0018560665006743,0.0020843707853512,0.0035587905195748,0.0033527855586679,0.0034600380556263,0.0034388292353979,0.006201628799668,0.0061959935489347,0.0091704274302314,0.0082938512105179,0.0097537348272642,0.0092458372237784,0.0111280345471522,0.0127849161550142,0.0145943562610229,0.0144557444189797,0.0134670408567467,0.0129704196493412,0.0126046588669138,0.0100487602448387,0.0096505731922399,0.0100673046996576,0.0075507703081233,0.0066418326589895,0.0059072517896047,0.0052417911609088,0.0053157744579313,0.0039019218798631,0.0043453677767403,0.0033115468409586,0.0033609554933084,0.0029127762215998,0.0033485060690943,0.0027567693744164,0.0024244664195645,0.0023487324222618,0.0030731332937215,0.0044333743598449,0.003701628799668,0.0051973163002575,0.0088250855897915,0.0083937767026002,0.0116815918286507,0.01610502197512,0.0180840854860463,0.0225633670976808,0.0284333177715531,0.0348724228748739,0.0352511989644343,0.0399887236039197,0.0476985541691424,0.0466526964321082,0.0399427574059927,0.0366929920116195,0.0294651934848013,0.0139928286129267,0.0141370992841581,0.0089612511671335,0.0093397914721444,0.0048937908496732,0.0057408114761056,0.0037660922955041,0.0013817092493563,0.0029874727668845,0.0020328990181931,0.0015266106442577,0.001421568627451,0.001010348583878,0.0009617180205416,0.0014869281045752,0.0020434739552387,0.0027968409586057,0.0027521008403361,0.0036140466287525,0.0020289378377614,0.0226119033471975
"60 to 60",0.0018178696248311,0.0017132675722808,0.0024653482660827,0.00223104197238,0.0018605744495893,0.0022465652395399,0.0021460758447825,0.0021245967118552,0.0020883661551073,0.0022425793022951,0.0030479459866335,0.0020670713429775,0.0028176313902004,0.0036385962220227,0.0046735805397788,0.0049382997650601,0.0076183817601668,0.0052479414246938,0.0056331142911057,0.0066136721333911,0.0090550702158558,0.0096293043802225,0.0123221217904277,0.0101792081993264,0.0129486397009948,0.0117521385244521,0.0101366300951164,0.0107533905234688,0.010881810279064,0.0087411834178559,0.0090899241266477,0.0085535160459318,0.0059838076483454,0.0067309520007907,0.0061774366460619,0.0077492783264778,0.0046415836013473,0.004556680834024,0.0047574061824421,0.0047602631548025,0.0044207096857584,0.0032667290131764,0.002559058111509,0.0025348660068443,0.0031852534606806,0.0038159416292899,0.0034873610077187,0.0047421363563787,0.005217407532592,0.0064009083328898,0.0071301966080826,0.0086178324841905,0.0104846738408929,0.0141953625348165,0.0169282293982917,0.0228257921935074,0.0249067567165923,0.0387239044951004,0.0416787799990738,0.0455874983497529,0.0494476251302054,0.0478847287684905,0.043886430510253,0.0371267129450109,0.0260846011724185,0.0151737718878067,0.0140815674824936,0.0090771195912502,0.0053994358401192,0.0065761052508618,0.004672705015991,0.0032877761442347,0.0019412954388206,0.0022154611049709,0.0019042296784593,0.0017194711191198,0.0011777407753777,0.0016898185108308,0.0016689096203706,0.0019918050973456,0.0015807121187929,0.0020676991856938,0.0019503674780699,0.0019198854261923,0.0211606611494844
